,shopid,itemid,rating_star,cmt,Sentiment,Predicted Sentiment,B,G,N,Score
2284,4149345,14479774,5,Awesome!!,G,G,0.122170433351,0.677484612829,0.20034495382,0.56
2285,4149345,49790575,1,Very poor product quality  Didn't expect it to be like mesh material. I was expecting cotton blend as stated in the description. ,B,B,0.77402131576,0.163551428873,0.0624272553672,-0.61
2286,4149345,14482239,2,Boxes were stained with blank ink,B,B,0.540072582863,0.173175026919,0.286752390218,-0.37
2287,4937640,18986068,1,The one I got had no nozzle opening. So basically you can't use the glue unless you grab a scissors/pen-knife maybe?,B,B,0.487295074938,0.239474413801,0.27323051126,-0.25
2288,4149345,13433823,0,So kindly rep,N,N,0.242586464469,0.307090709057,0.450322826474,0.06
2289,4937640,18984937,5,Product received but package could have been better handled (had dents),G,G,0.377777683058,0.507480255229,0.114742061714,0.13
2290,4149345,26966525,2,Recieved the item with the packaging already opened :c,B,B,0.449046366881,0.192005796221,0.358947836898,-0.26
2291,4937640,44160990,5,Thank yoi so much!!! i love the products and they are all well packed! Worth the price!,G,G,0.0192291600628,0.891170955977,0.0895998839604,0.87
2292,4937640,22564307,3," Product quality is ok, but smell of brush is too strong.",G,G,0.265016274061,0.66702508753,0.0679586384088,0.4
2293,4149345,13432745,4,"1 sensor function, 1 spoilt",B,B,0.494303871558,0.27494822079,0.230747907653,-0.22
2294,4937640,85958267,5,FAST DELIVERY! And item is of good quality!!! worth the buy! thank you so much!,G,G,0.00493342367941,0.965490259895,0.0295763164255,0.96
2295,4149345,46508845,1,Seller send the wrong model. However seller quite apologetic ,B,G,0.346154715657,0.412739725101,0.241105559242,0.07
2296,4937640,18980338,1,Have yet to receive till date,B,B,0.585081962178,0.207712099681,0.207205938141,-0.38
2297,4149345,13432637,5,Love love love it. Thanks!:) ,G,G,0.0153357497945,0.895944275067,0.0887199751384,0.88
2298,4149345,60226150,4,The brush is abit hard but still comb throughly,B,B,0.394234612025,0.351298482996,0.254466904979,-0.04
2299,4937640,18984937,5,2nd time ordering. Happy!,G,G,0.109694228799,0.561869553015,0.328436218185,0.45
2300,4937640,19347989,1,Have yet to receive till date,B,B,0.585081962178,0.207712099681,0.207205938141,-0.38
2301,4937640,24095331,1,Have yet to receive till date,B,B,0.585081962178,0.207712099681,0.207205938141,-0.38
2302,4937640,40486735,3," Product quality is ok, hard to refill.",G,G,0.243747589538,0.553547533195,0.202704877267,0.31
2303,4937640,94479179,5,FAST DELIVERY! And item is of good quality!!! worth the buy! thank you so much!,G,G,0.00493342367941,0.965490259895,0.0295763164255,0.96
2304,4937640,22563853,0,@lindalim88 dear is right ,N,N,0.134177285662,0.117706744666,0.748115969672,-0.02
2305,4937640,19378368,5,finally! I can dry my brushes properly. shipment took a while but understandable because it comes from aboard. thanks!,G,G,0.189647925834,0.547585994948,0.262766079218,0.36
2306,4937640,16810088,5,"delivery was faster than I thought it would be, item came in good packaging and in new good condition, very worth it!!! ",G,G,0.0321842253479,0.955379299754,0.0124364748982,0.92
2307,4937640,40486732,2," Poor product quality, product came in broken condition ",B,B,0.722623391204,0.271934688599,0.00544192019653,-0.45
2308,4149345,83799730,4,Not back,N,N,0.267883895558,0.286685708698,0.445430395744,0.02
2309,4937640,26495244,1,Have yet to receive till date,B,B,0.585081962178,0.207712099681,0.207205938141,-0.38
2310,4937640,119025745,5,Thank you so much!!! i love the products and they are all well packed! Worth the price! ♡♡♡,G,G,0.00740885906422,0.944535613096,0.0480555278401,0.94
2311,4149345,234535786,4,"Thread a little frayed at the ends, but for the price I think it's ok.  ",N,N,0.0865083237297,0.332289691265,0.581201985006,0.25
2312,4149345,49770736,0,"@yantizz54 dear , It normally takes 5-10 days to arrive your address , but sometimes maybe a little delay because of the problem of the weather , the Customs or your address , you can contact with me in chats when you have not received your order for a ",N,N,0.129319244404,0.128248547248,0.742432208348,0.0
2313,4937640,18983802,1, Very poor service by seller,B,B,0.862921616434,0.1290858199,0.00799256366591,-0.73
2314,4937640,51424427,0,@94sandy. thanks for your  comments ,N,N,0.0762910115205,0.427479164849,0.49622982363,0.35
2315,4937640,94479179,5,Cuteeeeeee! Yet to use!,G,G,0.272600000448,0.426802013055,0.300597986497,0.15
2316,4937640,265637027,5,Thank you so much!!! i love the products and they are all well packed! Worth the price! i have yet to try it because battery is needed in order to on it!!! ,G,G,0.031940339591,0.767537558502,0.200522101907,0.74
2317,4149345,14482801,1,"Scale can't read out ,not working at all always display zero.",B,B,0.577860784848,0.229593434069,0.192545781082,-0.35
2318,4937640,18983888,4,Have not tried out product...hope I wl like it,N,N,0.168302799612,0.374872973827,0.456824226561,0.21
2319,4937640,22563853,0,Hi dear buyers! Does this fit oral b advanced power?,N,N,0.107942586692,0.101863550509,0.790193862799,-0.01
2320,4937640,100428149,5,"Bought again for friends. 
Excellent service by seller, replied promptly to my Enquiry. Will purchase again. ",G,G,0.0721636633367,0.819171791888,0.108664544775,0.75
2321,4937640,323892755,5,Thank you so much!!! i love the products and they are all well packed! Worth the price!!! ,G,G,0.00740885906422,0.944535613096,0.0480555278401,0.94
2322,4937640,24088111,1, Very poor delivery speed ,B,B,0.921523536974,0.0490177147234,0.0294587483027,-0.87
2323,4149345,13431149,5,Good service came before the deadline was happy abt the product hope to buy from u again,G,G,0.135621158533,0.732264678987,0.13211416248,0.6
2324,4937640,26495075,1," Very poor product quality,don't expected much for items so cheap but seriously looked used:/",B,B,0.765216429857,0.22812860333,0.00665496681273,-0.54
2325,4149345,19339392,4,Not sure waterproof ,N,N,0.352164859568,0.145579116463,0.502256023969,-0.21
2326,4149345,319400931,5,"Really cleans your walls and dishes well, can use for all purpose for cleaning , Excellent value",G,G,0.14953066441,0.708555442774,0.141913892817,0.56
2327,4937640,18982883,0,@alimna,N,N,0.196565124106,0.183443663949,0.619991211945,-0.01
2328,4149345,54767649,0,may u watshapp me .my number.+6581220042,N,N,0.26559909031,0.167008843835,0.567392065855,-0.1
2329,4149345,17708690,5,item received,N,B,0.57023534982,0.313114694366,0.116649955814,-0.26
2330,4937640,46524199,1," Very poor product quality,this is a oem product",B,B,0.810380062278,0.127277286378,0.0623426513435,-0.68
2331,4149345,17709146,0,Can this remove tissue paper?,N,N,0.244424590945,0.209609220258,0.545966188797,-0.03
2332,4149345,66185065,0,how do i choose the colour for this?,N,N,0.179489387838,0.165068046898,0.655442565264,-0.01
2333,4149345,112580217,2,Ordered on 25 Feb and received on 7 Mar. Brushes are of so-so quality. One of the brushes has glue on the sponge end so not able to use it on the camera lens. ,B,B,0.456655526992,0.430305913497,0.113038559511,-0.03
2334,4937640,46523851,5,Haven't tried the products yet. but fast delivery thanks!,G,G,0.0820347559767,0.81737039267,0.100594851353,0.74
2335,4937640,18983592,3,"Not longlasting at all . 2 stars only, Barely waterproof, tip is too sharp to draw on eye lids. ",G,N,0.326412423453,0.267894993258,0.405692583289,-0.06
2336,4149345,66180108,4,One of the eyeshadow came out. Overall OK.. The item came early. Thanks ,G,G,0.0642041070402,0.714349461713,0.221446431247,0.65
2337,4937640,160382810,1,"I can't keep up with the price change,this mask doesn't come with a plastic mask bag is just a thin mask and you have to put your own sock to prevent leakage",B,G,0.319113495675,0.345983089208,0.334903415117,0.03
2338,4937640,17705773,5,"#shopeehaul

Item were paxked nicely and delivery on time. really love the item and it was smooth to apply on. colour are reaaaally pretty. thank you seller. ",N,G,0.0767691363702,0.774031977576,0.149198886054,0.7
2339,4149345,15247463,5, Excellent service by seller,G,G,0.0209948778382,0.964359510905,0.0146456112572,0.94
2340,4937640,318190129,1,Fake product the colour didn't even lift from the palette ,B,B,0.649301258402,0.153961535731,0.196737205866,-0.5
2341,4149345,15736347,5,Colours will be random so take note. Other than that it is in working condition.,N,G,0.15482118292,0.434636609477,0.410542207604,0.28
2342,4149345,15719279,3," Product quality is ok, comes with box, soft silicon but not so easy to put in the ear",G,G,0.208549614614,0.490041991917,0.30140839347,0.28
2343,4149345,16740081,3,It's bend into half to be fitted for shipping. ,G,N,0.257842983159,0.267951160046,0.474205856795,0.01
2344,4937640,100428149,4,"Fast drying, almost transparent at room temperature but changes colour when cold. Very fun! Only thing is that it peels off a tad too easily. =) Will buy more to play tho! 😂",G,G,0.299426023064,0.417203357301,0.283370619634,0.12
2345,4937640,96340676,5,"Good and sturdy, can take out brushes without holding it down ",G,G,0.0817344508853,0.784641789665,0.133623759449,0.7
2346,4149345,13433787,5,"Shopping took long, but product was as described. Came nicely wrapped to protect product. Ty!",G,G,0.14013105441,0.743262166769,0.11660677882,0.6
2347,4937640,127478668,2,Mirror not very focused. Magnifies but unclear.,B,B,0.427176585065,0.245045877442,0.327777537492,-0.18
2348,4937640,199487905,2,Item received was way smaller than what was described. ,B,G,0.399969340946,0.537411538222,0.0626191208318,0.14
2349,4149345,237463508,5,Ask for pink but get white 😞,B,B,0.579163692133,0.120423892679,0.300412415188,-0.46
2350,4937640,26495244,5,Seller was very responsive regarding the shipping of the item although it's a waste that i didn't receive it :(,G,B,0.612462392772,0.312115041877,0.0754225653514,-0.3
2351,4149345,17708500,3,Received well wrapped. The connection metal piece is a little too long but still works.,G,G,0.333482238106,0.355587377891,0.310930384002,0.02
2352,4937640,19376409,2,Delivery too slow. Took abt 3 - 4 weeks to reach,B,G,0.29958470762,0.369885744849,0.330529547532,0.07
2353,4149345,16742475,5,"Item arrived promptly and well packed, good condition.",G,G,0.071494926019,0.849676261799,0.0788288121822,0.78
2354,4149345,42089916,5,"Finally received the product , not try yet ....",N,N,0.27309368425,0.251894219233,0.475012096517,-0.02
2355,4149345,13432637,5,"Items comes as in pic highly recommend, 👍👍👍👍👍",G,G,0.266456762692,0.560605265128,0.172937972181,0.29
2356,4937640,18982883,3, Delivery time as expected,G,G,0.131631227852,0.611241491636,0.257127280512,0.48
2357,4937640,19347989,4,The brush hairs comes out and it's not as soft as expected ,B,G,0.325813400545,0.435048229062,0.239138370393,0.11
2358,4149345,29999547,5, Good value for money,G,G,0.0245500709046,0.9421338868,0.0333160422949,0.92
2359,4937640,85958223,5,order received earlier than expected and in good condition. thank you for the efficient service! ,G,G,0.0138449618737,0.945151976259,0.0410030618672,0.93
2360,4937640,112156353,5,"bag was slightly smaller than i expected it to be. nevertheless, the order was received earlier than expected and in good condition. thank you for the efficient service!",G,G,0.0310172903989,0.939039572968,0.0299431366326,0.91
2361,4937640,24095270,4,Product was received with a small dent on the cap but other then that everything is okay ,G,G,0.414189313787,0.428675667786,0.157135018427,0.01
2362,4937640,24088090,1,I still have not received the product Very poor delivery speed,B,B,0.915023778425,0.0707044667326,0.0142717548427,-0.84
2363,4937640,18985848,5,fast delivery n good quality!! && seller is super nice!,G,G,0.0185182070813,0.971089518462,0.010392274457,0.95
2364,4937640,40486855,2, Poor delivery speed Poor delivery speed,B,B,0.905301588533,0.0390143712331,0.0556840402337,-0.87
2365,4149345,16441473,3,2 packs missing ,G,B,0.464146282818,0.403862950272,0.13199076691,-0.06
2366,4149345,16750088,5,Received quickly ,G,B,0.389060348757,0.289819846004,0.32111980524,-0.1
2367,4149345,13432519,5,"Although my speakers wouldnt work, the followup was excellent and they had very good service. Hope to get my refund soon",N,G,0.133340214013,0.730983921173,0.135675864814,0.6
2368,4149345,57201880,3,The tripod leg is a bit filmsy and does not support my phone firmly. It works tho,G,N,0.259072508352,0.337493200394,0.403434291254,0.08
2369,4937640,98141224,2, Poor delivery speed,B,B,0.905301588533,0.0390143712331,0.0556840402337,-0.87
2370,4149345,19335650,5,"Receive item in good condition, worth to wait about two weeks time, affordable price. Everything is good, see picture.. ",G,G,0.0114256707161,0.902390180861,0.0861841484231,0.89
2371,4149345,13432637,0,@notinuse May i knw what happened?,N,N,0.199828250776,0.203741150262,0.596430598962,0.0
2372,4149345,13433484,5,Thx,G,G,0.0654972675614,0.813151957063,0.121350775376,0.75
2373,4937640,19356482,5, Excellent service by seller and responds very quickly to my enquiries. thank u so much!!!!!,G,G,0.0498944824569,0.840103952706,0.110001564837,0.79
2374,4937640,48325145,5,received,N,B,0.612730379388,0.236915144269,0.150354476344,-0.38
2375,4149345,15250953,5,Item well-recd w thanks :),G,G,0.133404438753,0.620287610617,0.24630795063,0.49
2376,4149345,14477372,5,Received the item in good condition. Havent get to try yet. ,G,G,0.0481235437225,0.729111473096,0.222764983182,0.68
2377,4937640,100429280,3, Product quality is ok,G,G,0.0454895968932,0.848255058326,0.10625534478,0.8
2378,4937640,103794255,5,received,N,B,0.612730379388,0.236915144269,0.150354476344,-0.38
2379,4149345,46508797,0,What is the length and diameter?,N,N,0.227950916615,0.246541449485,0.5255076339,0.02
2380,4937640,206978801,5,2nd purchased ,G,G,0.174762468713,0.532290568986,0.292946962301,0.36
2381,4149345,86742981,5,bought for a friend. he received it today & is very happy. thanx!,G,G,0.231537576094,0.579191807386,0.18927061652,0.35
2382,4149345,238817843,1,7 of the colours had already broken up and it was messy when i opened the parcel. ,B,B,0.577448897495,0.184609574111,0.237941528394,-0.39
2383,4149345,15736397,5,Goods received.... Haven try hope it work ,G,G,0.063058777696,0.719025588198,0.217915634106,0.66
